feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Microbiome_gene_K00761	reads_clean	reads_clean	0.363698555212811	0.261753009606122	180	171	0.166517046208162	0.629574574274088
Microbiome_gene_K00762	reads_clean	reads_clean	0.320327909172374	0.266376339651868	180	172	0.230827049494798	0.629574574274088
Microbiome_gene_K00764	reads_clean	reads_clean	0.376780111447454	0.270200036209082	180	169	0.165034392343719	0.629574574274088
Microbiome_gene_K00765	reads_clean	reads_clean	0.41911494590659	0.267997161197084	180	172	0.119705756309939	0.629574574274088
Microbiome_gene_K00767	reads_clean	reads_clean	0.397721534233002	0.277396487082622	180	170	0.15349773316909	0.629574574274088
Microbiome_gene_K00768	reads_clean	reads_clean	0.34808192405712	0.27209660586209	180	167	0.202602067440823	0.629574574274088
Microbiome_gene_K00773	reads_clean	reads_clean	0.67632813770569	0.429772419135683	180	102	0.118718002107724	0.629574574274088
Microbiome_gene_K00786	reads_clean	reads_clean	0.652414574927595	0.257888702671822	180	101	0.0129890946207343	0.629574574274088
Microbiome_gene_K00799	reads_clean	reads_clean	0.347078279578777	0.216533596664546	180	120	0.111633736664798	0.629574574274088
Microbiome_gene_K00805	reads_clean	reads_clean	0.857109994820476	0.443105377490697	180	97	0.0560486788187728	0.629574574274088
Microbiome_gene_K00809	reads_clean	reads_clean	0.447251036984522	0.272112267642459	180	110	0.103161440340614	0.629574574274088
Microbiome_gene_K00820	reads_clean	reads_clean	0.583206489705512	0.400145660630643	180	98	0.148245910009109	0.629574574274088
Microbiome_gene_K00823	reads_clean	reads_clean	0.285316914203769	0.197395193084234	180	115	0.15111047600672	0.629574574274088
Microbiome_gene_K00826	reads_clean	reads_clean	0.541826012231982	0.326306586312478	180	103	0.0999192123157128	0.629574574274088
Microbiome_gene_K00831	reads_clean	reads_clean	0.512486706869394	0.37313957783884	180	101	0.172716414385978	0.629574574274088
Microbiome_gene_K00832	reads_clean	reads_clean	0.926810870776478	0.372988507091844	180	105	0.0145721563708732	0.629574574274088
Microbiome_gene_K00853	reads_clean	reads_clean	0.508167056859562	0.335116958854026	180	100	0.132640600102349	0.629574574274088
Microbiome_gene_K00859	reads_clean	reads_clean	0.621148285491395	0.440151345136375	180	93	0.161590981925615	0.629574574274088
Microbiome_gene_K00867	reads_clean	reads_clean	0.322883709177305	0.200536486876467	180	110	0.110295200058661	0.629574574274088
Microbiome_gene_K00869	reads_clean	reads_clean	0.676171522054679	0.311782298423532	180	106	0.0323820857675985	0.629574574274088
Microbiome_gene_K00874	reads_clean	reads_clean	0.707921165716998	0.421071552202322	180	93	0.0961460653290126	0.629574574274088
Microbiome_gene_K00879	reads_clean	reads_clean	-0.379456207426241	0.276567969424307	180	100	0.173190433559505	0.629574574274088
Microbiome_gene_K00880	reads_clean	reads_clean	0.33081424846138	0.232080041550702	180	122	0.156628407537455	0.629574574274088
Microbiome_gene_K00882	reads_clean	reads_clean	0.759342517540862	0.390907595204653	180	97	0.0550365053178475	0.629574574274088
Microbiome_gene_K00917	reads_clean	reads_clean	0.538913988064105	0.324493718748285	180	140	0.0990272185667553	0.629574574274088
Microbiome_gene_K00919	reads_clean	reads_clean	0.384898466153171	0.274714346066732	180	171	0.163021923025814	0.629574574274088
Microbiome_gene_K00925	reads_clean	reads_clean	0.349567342461336	0.268604094804825	180	169	0.194906488731684	0.629574574274088
Microbiome_gene_K00927	reads_clean	reads_clean	0.380388028062901	0.263881019967778	180	171	0.151290105081355	0.629574574274088
Microbiome_gene_K00928	reads_clean	reads_clean	0.396433793771919	0.268517308706041	180	171	0.141702576039653	0.629574574274088
Microbiome_gene_K00930	reads_clean	reads_clean	0.364774793589605	0.267534218703349	180	169	0.174569761302717	0.629574574274088
Microbiome_gene_K00931	reads_clean	reads_clean	0.362915046493781	0.268303526359848	180	167	0.178024993586251	0.629574574274088
Microbiome_gene_K00936	reads_clean	reads_clean	0.382564283353478	0.282799969900524	180	156	0.178110809916211	0.629574574274088
Microbiome_gene_K00937	reads_clean	reads_clean	0.326574038403175	0.265373359387527	180	167	0.220216084429399	0.629574574274088
Microbiome_gene_K00938	reads_clean	reads_clean	0.397699745617878	0.316432656120777	180	135	0.211020642498775	0.629574574274088
Microbiome_gene_K00939	reads_clean	reads_clean	0.367816958546786	0.273369846580187	180	172	0.180258257742186	0.629574574274088
Microbiome_gene_K00941	reads_clean	reads_clean	0.351674475133745	0.272226803601041	180	169	0.198196226757821	0.629574574274088
Microbiome_gene_K00942	reads_clean	reads_clean	0.417895543237479	0.275341245582511	180	171	0.130949179209699	0.629574574274088
Microbiome_gene_K00943	reads_clean	reads_clean	0.36619088498816	0.294350840981571	180	160	0.215318966100174	0.629574574274088
Microbiome_gene_K00945	reads_clean	reads_clean	0.37837477360407	0.265772583588411	180	173	0.156361576353729	0.629574574274088
Microbiome_gene_K00948	reads_clean	reads_clean	0.337837450071618	0.266651904971788	180	171	0.206912590469543	0.629574574274088
Microbiome_gene_K00951	reads_clean	reads_clean	0.358577761259838	0.266906052293357	180	169	0.180945568020936	0.629574574274088
Microbiome_gene_K00954	reads_clean	reads_clean	0.415979918731342	0.270630117651855	180	172	0.126133062710167	0.629574574274088
Microbiome_gene_K00956	reads_clean	reads_clean	0.345134131595519	0.27139875775289	180	164	0.205307163373872	0.629574574274088
Microbiome_gene_K00957	reads_clean	reads_clean	0.415061750941041	0.267875534766783	180	168	0.12317617772942	0.629574574274088
Microbiome_gene_K00962	reads_clean	reads_clean	0.371617701040507	0.268944775939074	180	171	0.168868585513685	0.629574574274088
Microbiome_gene_K00969	reads_clean	reads_clean	0.45045392153394	0.274880695942046	180	164	0.103211180504739	0.629574574274088
Microbiome_gene_K00970	reads_clean	reads_clean	0.379530102936056	0.286102129276508	180	157	0.186607212086128	0.629574574274088
Microbiome_gene_K00972	reads_clean	reads_clean	0.45764035570871	0.31669050781119	180	148	0.150580764578964	0.629574574274088
Microbiome_gene_K00973	reads_clean	reads_clean	0.358608982558896	0.268915008959942	180	170	0.18415982229954	0.629574574274088
Microbiome_gene_K00978	reads_clean	reads_clean	0.429345714021483	0.292983675213283	180	151	0.144911919791578	0.629574574274088
Microbiome_gene_K00979	reads_clean	reads_clean	0.373041018135871	0.275222040470852	180	168	0.1771256227753	0.629574574274088
Microbiome_gene_K00981	reads_clean	reads_clean	0.441333397154626	0.280784024724642	180	167	0.117914978364895	0.629574574274088
Microbiome_gene_K00982	reads_clean	reads_clean	0.353387663210339	0.282202585666604	180	139	0.212613007811752	0.629574574274088
Microbiome_gene_K00989	reads_clean	reads_clean	0.49389303557105	0.337415482282646	180	147	0.145425866368531	0.629574574274088
Microbiome_gene_K00995	reads_clean	reads_clean	0.431409762049314	0.27407741971024	180	165	0.117416385295319	0.629574574274088
Microbiome_gene_K01000	reads_clean	reads_clean	0.36062994269927	0.272761782861192	180	169	0.187928738073442	0.629574574274088
Microbiome_gene_K01006	reads_clean	reads_clean	0.370424847291598	0.267702155337206	180	170	0.168279900697462	0.629574574274088
Microbiome_gene_K01007	reads_clean	reads_clean	0.37714554539637	0.301622697380295	180	161	0.212994720968463	0.629574574274088
Microbiome_gene_K01034	reads_clean	reads_clean	0.355977636105059	0.273522863713079	180	161	0.194985426427105	0.629574574274088
Microbiome_gene_K01039	reads_clean	reads_clean	0.395790986583344	0.302837222604065	180	156	0.193180264955943	0.629574574274088
Microbiome_gene_K01051	reads_clean	reads_clean	0.337834792250291	0.274588360303011	180	148	0.220551517134451	0.629574574274088
Microbiome_gene_K01056	reads_clean	reads_clean	0.37593499543645	0.27138597245337	180	168	0.167837383648813	0.629574574274088
Microbiome_gene_K01060	reads_clean	reads_clean	0.423009960004345	0.294861848958614	180	131	0.153819862162552	0.629574574274088
Microbiome_gene_K01066	reads_clean	reads_clean	0.542760581883982	0.290012537027506	180	136	0.0634550466717661	0.629574574274088
Microbiome_gene_K01069	reads_clean	reads_clean	0.38498725415969	0.274079071132733	180	170	0.161969319775423	0.629574574274088
Microbiome_gene_K01070	reads_clean	reads_clean	0.370367715479063	0.214752465786121	180	125	0.0871068536403921	0.629574574274088
Microbiome_gene_K01077	reads_clean	reads_clean	0.353607999534857	0.291215002215458	180	160	0.226463784241925	0.629574574274088
Microbiome_gene_K01089	reads_clean	reads_clean	0.443374790639156	0.303993582314931	180	168	0.14659211442055	0.629574574274088
Microbiome_gene_K01101	reads_clean	reads_clean	0.484932297283585	0.319852104439172	180	117	0.13223449530018	0.629574574274088
Microbiome_gene_K01104	reads_clean	reads_clean	0.529201230368026	0.416210690033195	180	87	0.207028104097176	0.629574574274088
Microbiome_gene_K01126	reads_clean	reads_clean	0.453032310609766	0.346421126816376	180	93	0.194252208742446	0.629574574274088
Microbiome_gene_K01139	reads_clean	reads_clean	0.548282081212322	0.315647077180199	180	138	0.0846495278279806	0.629574574274088
Microbiome_gene_K01142	reads_clean	reads_clean	0.392910549014896	0.277536508023015	180	170	0.158712327910607	0.629574574274088
Microbiome_gene_K01151	reads_clean	reads_clean	0.375719305314787	0.268746296053455	180	167	0.16397617372185	0.629574574274088
Microbiome_gene_K01153	reads_clean	reads_clean	0.458215021037569	0.276375693826456	180	164	0.0992641913000014	0.629574574274088
Microbiome_gene_K01154	reads_clean	reads_clean	0.41975072806555	0.281433620512555	180	160	0.137831140667576	0.629574574274088
Microbiome_gene_K01156	reads_clean	reads_clean	0.415720347159024	0.321758591544907	180	146	0.198417949889809	0.629574574274088
Microbiome_gene_K01159	reads_clean	reads_clean	0.460378590535201	0.275842445297354	180	170	0.0969816219593369	0.629574574274088
Microbiome_gene_K01163	reads_clean	reads_clean	0.356772175607388	0.284332404808651	180	161	0.211403001934991	0.629574574274088
Microbiome_gene_K01175	reads_clean	reads_clean	0.270468862543264	0.203510038938764	180	126	0.186281709660627	0.629574574274088
Microbiome_gene_K01185	reads_clean	reads_clean	0.377380946550077	0.29223756091137	180	156	0.198517300181434	0.629574574274088
Microbiome_gene_K01192	reads_clean	reads_clean	0.383243764789472	0.270105410809159	180	151	0.158026094820375	0.629574574274088
Microbiome_gene_K01193	reads_clean	reads_clean	0.465484395237391	0.270179450837374	180	160	0.086868332746387	0.629574574274088
Microbiome_gene_K01198	reads_clean	reads_clean	0.472238931721406	0.292943830283579	180	141	0.109220208365107	0.629574574274088
Microbiome_gene_K01209	reads_clean	reads_clean	0.443006430563101	0.262938327622897	180	164	0.0939468300501243	0.629574574274088
Microbiome_gene_K01210	reads_clean	reads_clean	0.320293488856883	0.252810353561928	180	125	0.20757333985557	0.629574574274088
Microbiome_gene_K01220	reads_clean	reads_clean	0.406382516482756	0.328238151887092	180	125	0.218047223515566	0.629574574274088
Microbiome_gene_K01223	reads_clean	reads_clean	0.454286399540566	0.303431617075863	180	155	0.136411149736913	0.629574574274088
Microbiome_gene_K01258	reads_clean	reads_clean	-0.576196840285263	0.424404066629961	180	102	0.17762712389509	0.629574574274088
Microbiome_gene_K01259	reads_clean	reads_clean	0.529724204559519	0.320876800614955	180	109	0.101698421032874	0.629574574274088
Microbiome_gene_K01266	reads_clean	reads_clean	0.58550361961885	0.384376288143799	180	92	0.131200741979416	0.629574574274088
Microbiome_gene_K01267	reads_clean	reads_clean	0.623748963222036	0.382458847479785	180	103	0.10602773503402	0.629574574274088
Microbiome_gene_K01286	reads_clean	reads_clean	0.485404295691058	0.283450297671231	180	96	0.0901043679111807	0.629574574274088
Microbiome_gene_K01338	reads_clean	reads_clean	0.571664414364591	0.377655628642765	180	88	0.133763769758636	0.629574574274088
Microbiome_gene_K01354	reads_clean	reads_clean	0.339174988371305	0.268949554821846	180	114	0.209889756141338	0.629574574274088
Microbiome_gene_K01356	reads_clean	reads_clean	0.627008212063078	0.401269825310657	180	95	0.121552700484628	0.629574574274088
Microbiome_gene_K01358	reads_clean	reads_clean	0.48702435625821	0.33187537930424	180	103	0.145349533905687	0.629574574274088
